invoice_id,customer_id,invoice_date,invoice_amount,due_date,invoice_status
INV119381,C01070,2024-02-23,7320,2024-03-24,Paid
INV119382,C04277,2024-05-08,14458,2024-06-22,Open
INV119383,C09788,2024-01-13,5853,2024-02-12,Open
INV119384,C04322,2024-03-03,24131,2024-04-02,Open
INV119385,C08539,2024-11-07,11200,2025-01-06,Paid
INV119386,C06590,2024-10-21,20719,2024-12-05,Overdue
INV119387,C00829,2024-12-23,21125,2025-01-22,Overdue
INV119388,C09822,2024-03-07,12971,2024-05-06,Open
INV119389,C06020,2024-04-17,14602,2024-06-16,Paid
INV119390,C01687,2024-03-30,21578,2024-05-29,Open
INV119391,C07465,2024-03-16,20395,2024-05-15,Paid
INV119392,C04348,2024-04-27,2775,2024-05-27,Paid
INV119393,C09668,2024-03-26,3988,2024-05-25,Paid
INV119394,C09637,2024-10-04,19872,2024-12-03,Paid
INV119395,C02699,2024-06-14,13887,2024-07-14,Overdue
INV119396,C06052,2024-01-12,22215,2024-03-12,Overdue
INV119397,C06628,2024-11-01,10094,2024-12-31,Paid
INV119398,C03907,2024-09-29,8597,2024-11-13,Open
INV119399,C00624,2024-08-19,10617,2024-09-18,Paid
INV119400,C00158,2024-06-08,22909,2024-08-07,Paid
INV119401,C08761,2024-06-21,18621,2024-07-21,Open
INV119402,C05822,2024-07-13,22169,2024-08-27,Paid
INV119403,C05763,2024-10-07,15951,2024-11-21,Paid
INV119404,C04605,2024-03-23,3999,2024-05-07,Paid
INV119405,C04640,2024-12-22,20722,2025-01-21,Paid
INV119406,C02637,2024-04-23,2300,2024-06-22,Paid
INV119407,C04191,2024-04-11,12983,2024-05-11,Paid
INV119408,C09493,2024-04-14,10329,2024-05-14,Paid
INV119409,C05655,2024-10-31,6501,2024-11-30,Paid
INV119410,C05069,2024-02-12,10990,2024-03-28,Overdue
INV119411,C02970,2024-08-26,16857,2024-09-25,Overdue
INV119412,C03033,2024-10-01,21297,2024-11-30,Paid
INV119413,C04213,2024-12-01,17428,2025-01-30,Overdue
INV119414,C01480,2024-10-08,19583,2024-11-22,Paid
INV119415,C04456,2024-04-06,17587,2024-05-06,Paid
INV119416,C05150,2024-01-15,21567,2024-03-15,Paid
INV119417,C02373,2024-11-04,10902,2024-12-19,Paid
INV119418,C01944,2024-08-16,24029,2024-09-15,Open
INV119419,C08266,2024-01-20,5169,2024-03-05,Open
INV119420,C05075,2024-05-12,17256,2024-07-11,Overdue
INV119421,C03904,2024-11-15,15492,2024-12-30,Open
INV119422,C01443,2024-10-06,12756,2024-11-20,Paid
INV119423,C03990,2024-11-21,3654,2025-01-05,Paid
INV119424,C04903,2024-05-07,1968,2024-07-06,Paid
INV119425,C09479,2024-09-16,15309,2024-10-16,Paid
INV119426,C00551,2024-04-21,21041,2024-06-05,Paid
INV119427,C02762,2024-06-19,3161,2024-08-18,Overdue
INV119428,C07971,2024-06-28,16978,2024-08-12,Paid
INV119429,C05381,2024-07-15,11005,2024-08-29,Open
INV119430,C00824,2024-09-14,5029,2024-11-13,Open
INV119431,C01107,2024-12-29,3690,2025-02-12,Paid
INV119432,C02220,2024-05-13,16187,2024-06-12,Paid
INV119433,C00362,2024-04-02,2426,2024-06-01,Paid
INV119434,C09956,2024-05-30,5533,2024-06-29,Overdue
INV119435,C06418,2024-11-25,13100,2025-01-09,Open
INV119436,C04596,2024-12-10,17556,2025-02-08,Overdue
INV119437,C07621,2024-06-12,738,2024-07-12,Paid
INV119438,C02958,2024-01-10,19670,2024-02-09,Paid
INV119439,C07087,2024-02-19,5546,2024-04-04,Paid
INV119440,C09269,2024-10-03,23804,2024-11-17,Paid
INV119441,C09613,2024-03-26,12960,2024-05-10,Paid
INV119442,C06338,2024-02-15,5401,2024-04-15,Overdue
INV119443,C00464,2024-01-01,9862,2024-02-15,Overdue
INV119444,C01379,2024-12-10,15315,2025-01-24,Overdue
INV119445,C07508,2024-09-04,6997,2024-11-03,Paid
INV119446,C05550,2024-02-22,24863,2024-04-22,Paid
INV119447,C07825,2024-04-22,21297,2024-05-22,Paid
INV119448,C07636,2024-08-26,7390,2024-10-25,Overdue
INV119449,C01796,2024-01-14,16585,2024-02-28,Paid
INV119450,C00795,2024-10-21,15908,2024-11-20,Paid
INV119451,C03068,2024-05-05,17692,2024-06-19,Overdue
INV119452,C09492,2024-10-24,18474,2024-11-23,Paid
INV119453,C00725,2024-10-07,1218,2024-12-06,Paid
INV119454,C01233,2024-09-09,19330,2024-10-09,Open
INV119455,C09783,2024-10-14,13143,2024-11-28,Paid
INV119456,C07519,2024-01-11,12883,2024-03-11,Paid
INV119457,C00540,2024-06-04,4049,2024-08-03,Open
INV119458,C07000,2024-09-12,24494,2024-10-27,Paid
INV119459,C00109,2024-08-14,4257,2024-09-28,Paid
INV119460,C02072,2024-10-07,7745,2024-11-21,Open
INV119461,C09889,2024-02-21,13327,2024-04-06,Open
INV119462,C04595,2024-06-17,10414,2024-08-01,Paid
INV119463,C02420,2024-06-27,10725,2024-08-26,Overdue
INV119464,C01189,2024-05-14,19542,2024-07-13,Open
INV119465,C06541,2024-02-11,16411,2024-03-12,Paid
INV119466,C07595,2024-12-29,16440,2025-01-28,Overdue
INV119467,C07241,2024-04-20,15819,2024-06-04,Paid
INV119468,C08242,2024-07-31,10876,2024-08-30,Overdue
INV119469,C03695,2024-02-26,775,2024-03-27,Overdue
INV119470,C00071,2024-01-11,1242,2024-02-25,Paid
INV119471,C08684,2024-11-21,23096,2024-12-21,Open
INV119472,C00474,2024-11-18,3732,2025-01-17,Paid
INV119473,C05321,2024-01-30,8847,2024-03-30,Overdue
INV119474,C08661,2024-12-26,2728,2025-02-24,Overdue
INV119475,C01461,2024-07-27,23703,2024-09-10,Open
INV119476,C04310,2024-01-23,16668,2024-03-23,Open
INV119477,C04243,2024-11-02,13838,2025-01-01,Paid
INV119478,C06526,2024-08-13,7845,2024-09-12,Overdue
INV119479,C09902,2024-12-06,22654,2025-01-05,Open
INV119480,C01440,2024-01-05,10628,2024-03-05,Paid
INV119481,C01029,2024-11-01,7277,2024-12-16,Open
INV119482,C09036,2024-09-12,7333,2024-10-12,Paid
INV119483,C09064,2024-06-20,21599,2024-08-04,Paid
INV119484,C02898,2024-01-15,18963,2024-02-14,Overdue
INV119485,C05127,2024-04-19,24074,2024-05-19,Overdue
INV119486,C00723,2024-01-02,23200,2024-02-16,Open
INV119487,C03401,2024-06-30,12815,2024-07-30,Open
INV119488,C03312,2024-09-22,20765,2024-11-21,Paid
INV119489,C02875,2024-07-30,12034,2024-09-28,Paid
INV119490,C02052,2024-10-17,1939,2024-12-16,Paid
INV119491,C09930,2024-02-10,4042,2024-04-10,Paid
INV119492,C06250,2024-10-29,20523,2024-12-28,Paid
INV119493,C06691,2024-05-05,12219,2024-06-19,Paid
INV119494,C08152,2024-09-02,2856,2024-11-01,Overdue
INV119495,C06700,2024-12-06,6046,2025-01-05,Open
INV119496,C09479,2024-09-09,3397,2024-11-08,Open
INV119497,C07447,2024-05-01,20838,2024-06-15,Paid
INV119498,C08769,2024-12-20,1264,2025-01-19,Overdue
INV119499,C06488,2024-01-26,16970,2024-02-25,Paid
INV119500,C08980,2024-01-20,3849,2024-03-05,Paid
INV119501,C09760,2024-10-18,2645,2024-11-17,Overdue
INV119502,C07647,2024-11-15,3542,2024-12-30,Overdue
INV119503,C01889,2024-02-12,1987,2024-03-28,Open
INV119504,C08356,2024-06-16,24692,2024-07-16,Paid
INV119505,C08594,2024-01-18,21988,2024-03-03,Overdue
INV119506,C02533,2024-07-23,4518,2024-09-06,Open
INV119507,C08545,2024-03-19,5661,2024-05-18,Open
INV119508,C00673,2024-01-16,24871,2024-02-15,Open
INV119509,C03154,2024-09-15,15424,2024-11-14,Overdue
INV119510,C00265,2024-11-20,7122,2025-01-04,Paid
INV119511,C01066,2024-04-12,14817,2024-05-12,Paid
INV119512,C07135,2024-04-06,19427,2024-05-06,Open
INV119513,C00207,2024-04-11,21195,2024-05-11,Paid
INV119514,C05764,2024-01-04,6578,2024-02-03,Paid
INV119515,C03502,2024-06-19,9172,2024-07-19,Overdue
INV119516,C05863,2024-04-11,7856,2024-06-10,Overdue
INV119517,C06216,2024-11-03,14411,2025-01-02,Paid
INV119518,C08600,2024-09-04,20913,2024-11-03,Overdue
INV119519,C09852,2024-11-03,13110,2024-12-18,Paid
INV119520,C02757,2024-04-26,14768,2024-05-26,Paid
INV119521,C08471,2024-11-17,15393,2024-12-17,Paid
INV119522,C07275,2024-03-23,16292,2024-05-22,Paid
INV119523,C01890,2024-03-03,7538,2024-04-17,Paid
INV119524,C07823,2024-06-27,24203,2024-08-26,Open
INV119525,C08243,2024-07-10,17953,2024-08-09,Paid
INV119526,C05243,2024-07-28,9330,2024-09-11,Paid
INV119527,C04527,2024-05-03,16172,2024-07-02,Overdue
INV119528,C08516,2024-01-11,14303,2024-03-11,Paid
INV119529,C04014,2024-06-11,1409,2024-07-26,Paid
INV119530,C05960,2024-03-06,14969,2024-04-20,Paid
INV119531,C01805,2024-02-02,14896,2024-03-18,Open
INV119532,C07846,2024-03-17,2199,2024-04-16,Paid
INV119533,C01445,2024-06-03,3917,2024-08-02,Paid
INV119534,C01779,2024-12-27,8656,2025-02-10,Paid
INV119535,C02539,2024-08-08,18359,2024-09-07,Paid
INV119536,C07804,2024-06-21,7697,2024-08-05,Paid
INV119537,C05337,2024-12-25,18799,2025-01-24,Open
INV119538,C09921,2024-03-26,10983,2024-04-25,Paid
INV119539,C09767,2024-12-24,14595,2025-02-07,Overdue
INV119540,C06121,2024-03-24,23347,2024-05-08,Open
INV119541,C05530,2024-10-26,9323,2024-11-25,Open
INV119542,C05632,2024-10-22,9467,2024-11-21,Paid
INV119543,C07358,2024-02-14,22867,2024-03-30,Overdue
INV119544,C05941,2024-05-09,10134,2024-06-08,Paid
INV119545,C09155,2024-06-17,4571,2024-08-16,Overdue
INV119546,C01330,2024-01-17,10763,2024-02-16,Overdue
INV119547,C04203,2024-02-19,24082,2024-04-19,Paid
INV119548,C05789,2024-06-17,1120,2024-07-17,Overdue
INV119549,C01249,2024-12-11,9877,2025-02-09,Paid
INV119550,C09746,2024-09-25,7032,2024-11-24,Overdue
INV119551,C00060,2024-06-10,16257,2024-07-10,Overdue
INV119552,C06516,2024-11-06,8023,2025-01-05,Paid
INV119553,C03214,2024-12-15,12868,2025-01-14,Open
INV119554,C00118,2024-01-02,22407,2024-02-16,Open
INV119555,C06824,2024-07-22,16692,2024-08-21,Open
INV119556,C07360,2024-07-02,3203,2024-08-01,Paid
INV119557,C00286,2024-12-07,1374,2025-01-21,Paid
INV119558,C09885,2024-12-23,5194,2025-02-21,Paid
INV119559,C08211,2024-09-25,7806,2024-10-25,Paid
INV119560,C01006,2024-12-10,6244,2025-01-09,Paid
INV119561,C06746,2024-04-12,13879,2024-06-11,Paid
INV119562,C03694,2024-02-06,19299,2024-03-22,Paid
INV119563,C05690,2024-01-21,9418,2024-03-21,Paid
INV119564,C05110,2024-09-30,20400,2024-11-14,Paid
INV119565,C04212,2024-11-28,23826,2025-01-27,Open
INV119566,C07208,2024-07-01,23758,2024-08-30,Overdue
INV119567,C08313,2024-03-29,8912,2024-05-13,Paid
INV119568,C06508,2024-07-26,1728,2024-09-09,Overdue
INV119569,C04767,2024-04-18,18400,2024-06-17,Open
INV119570,C03471,2024-09-06,982,2024-11-05,Paid
INV119571,C02594,2024-03-03,3120,2024-04-17,Overdue
INV119572,C05950,2024-08-08,19324,2024-09-07,Open
INV119573,C06474,2024-07-06,23845,2024-09-04,Overdue
INV119574,C05337,2024-06-22,13445,2024-08-21,Overdue
INV119575,C04264,2024-01-16,16368,2024-02-15,Open
INV119576,C02580,2024-08-01,8706,2024-09-15,Overdue
INV119577,C09325,2024-06-20,23307,2024-08-19,Paid
INV119578,C00199,2024-05-19,13544,2024-07-03,Paid
INV119579,C08185,2024-08-22,12474,2024-09-21,Paid
INV119580,C00402,2024-11-15,17518,2024-12-30,Open
INV119581,C03802,2024-06-04,23491,2024-07-19,Paid
INV119582,C00017,2024-10-10,11219,2024-11-09,Open
INV119583,C04650,2024-03-27,1802,2024-05-26,Open
INV119584,C03015,2024-04-12,22506,2024-05-27,Overdue
INV119585,C01045,2024-04-03,18567,2024-06-02,Paid
INV119586,C05541,2024-12-21,1056,2025-01-20,Open
INV119587,C09367,2024-09-06,4714,2024-10-06,Paid
INV119588,C05231,2024-06-07,17175,2024-08-06,Paid
INV119589,C09531,2024-03-03,16417,2024-04-02,Overdue
INV119590,C08832,2024-03-16,2428,2024-05-15,Paid
INV119591,C08048,2024-12-28,15105,2025-02-11,Paid
INV119592,C08650,2024-12-10,18334,2025-01-09,Overdue
INV119593,C09198,2024-12-29,16583,2025-02-27,Paid
INV119594,C09268,2024-10-02,5040,2024-11-01,Overdue
INV119595,C07441,2024-01-24,17801,2024-02-23,Open
INV119596,C00806,2024-12-03,3192,2025-02-01,Paid
INV119597,C09055,2024-10-20,9303,2024-12-19,Paid
INV119598,C03884,2024-11-24,13614,2025-01-23,Open
INV119599,C07188,2024-11-20,10515,2025-01-19,Open
INV119600,C09647,2024-02-14,5584,2024-03-15,Paid
INV119601,C02629,2024-11-28,1727,2025-01-27,Paid
INV119602,C09386,2024-11-24,18454,2025-01-23,Overdue
INV119603,C08519,2024-07-12,23287,2024-09-10,Paid
INV119604,C07387,2024-09-20,3780,2024-11-04,Open
INV119605,C06930,2024-02-03,3016,2024-03-04,Overdue
INV119606,C01894,2024-05-17,837,2024-07-01,Paid
INV119607,C04361,2024-12-30,13914,2025-02-28,Paid
INV119608,C00322,2024-06-11,5697,2024-07-11,Open
INV119609,C02364,2024-12-26,16041,2025-02-24,Open
INV119610,C04204,2024-02-24,15279,2024-04-09,Paid
INV119611,C01829,2024-01-26,13899,2024-02-25,Paid
INV119612,C05869,2024-03-08,9878,2024-05-07,Open
INV119613,C03581,2024-12-16,2819,2025-01-15,Open
INV119614,C02589,2024-05-12,7902,2024-06-26,Open
INV119615,C06719,2024-03-27,3830,2024-04-26,Paid
INV119616,C01551,2024-03-19,24113,2024-05-03,Paid
INV119617,C00238,2024-10-01,2676,2024-11-15,Open
INV119618,C09225,2024-10-25,14580,2024-12-09,Paid
INV119619,C00121,2024-02-08,1684,2024-03-09,Paid
INV119620,C04409,2024-08-18,3229,2024-09-17,Overdue
INV119621,C00184,2024-10-31,16003,2024-11-30,Paid
INV119622,C05358,2024-11-09,9112,2024-12-09,Paid
INV119623,C01794,2024-11-10,7207,2025-01-09,Open
INV119624,C00330,2024-07-25,7909,2024-09-23,Overdue
INV119625,C04918,2024-02-09,4630,2024-04-09,Overdue
INV119626,C09235,2024-04-15,10811,2024-05-15,Overdue
INV119627,C01304,2024-09-27,5282,2024-11-11,Open
INV119628,C07476,2024-10-14,2677,2024-11-28,Overdue
INV119629,C07382,2024-02-27,7071,2024-04-27,Paid
INV119630,C09545,2024-12-16,12200,2025-02-14,Paid
INV119631,C05839,2024-02-25,4157,2024-03-26,Open
INV119632,C02748,2024-04-12,8317,2024-05-12,Paid
INV119633,C04112,2024-02-21,831,2024-04-21,Paid
INV119634,C06581,2024-08-16,9611,2024-09-15,Paid
INV119635,C00006,2024-07-26,20963,2024-09-24,Open
INV119636,C06425,2024-10-10,8969,2024-12-09,Overdue
INV119637,C03759,2024-04-05,6172,2024-05-05,Overdue
INV119638,C05547,2024-09-04,14328,2024-10-04,Open
INV119639,C07649,2024-06-13,5239,2024-08-12,Paid
INV119640,C01664,2024-07-08,21701,2024-09-06,Paid
INV119641,C05881,2024-01-05,10849,2024-02-19,Paid
INV119642,C09762,2024-06-20,2569,2024-08-19,Open
INV119643,C00386,2024-11-01,4143,2024-12-01,Paid
INV119644,C05652,2024-05-08,17369,2024-06-07,Open
INV119645,C04858,2024-08-31,12771,2024-09-30,Open
INV119646,C07440,2024-08-23,17255,2024-10-07,Paid
INV119647,C02974,2024-09-13,2682,2024-10-28,Paid
INV119648,C06615,2024-05-22,13067,2024-06-21,Paid
INV119649,C09459,2024-07-20,5755,2024-09-18,Open
INV119650,C07161,2024-01-01,13181,2024-03-01,Paid
INV119651,C00215,2024-11-03,4990,2025-01-02,Paid
INV119652,C03827,2024-08-21,14727,2024-10-20,Paid
INV119653,C06221,2024-12-22,3801,2025-01-21,Open
INV119654,C08337,2024-02-10,20490,2024-03-26,Paid
INV119655,C00837,2024-11-14,777,2025-01-13,Paid
INV119656,C04601,2024-10-03,24736,2024-11-02,Paid
INV119657,C09538,2024-08-26,2569,2024-09-25,Paid
INV119658,C01782,2024-08-06,24090,2024-10-05,Paid
INV119659,C04559,2024-02-21,2332,2024-04-21,Paid
INV119660,C02199,2024-07-17,18987,2024-09-15,Open
INV119661,C02987,2024-10-18,7478,2024-12-02,Paid
INV119662,C01214,2024-10-06,18031,2024-12-05,Paid
INV119663,C03430,2024-04-08,12822,2024-06-07,Open
INV119664,C07273,2024-03-08,17541,2024-04-07,Paid
INV119665,C00369,2024-09-05,2944,2024-10-20,Paid
INV119666,C08364,2024-09-14,8713,2024-10-14,Overdue
INV119667,C08912,2024-12-20,23036,2025-01-19,Overdue
INV119668,C07490,2024-12-03,12345,2025-01-02,Overdue
INV119669,C07776,2024-03-31,22396,2024-05-30,Paid
INV119670,C06714,2024-11-08,9733,2025-01-07,Open
INV119671,C05240,2024-11-14,16103,2025-01-13,Paid
INV119672,C03328,2024-04-13,13024,2024-06-12,Overdue
INV119673,C01446,2024-11-22,5299,2025-01-21,Paid
INV119674,C08348,2024-09-10,4308,2024-10-10,Open
INV119675,C04809,2024-10-23,14105,2024-12-07,Paid
INV119676,C03674,2024-12-16,20006,2025-01-30,Paid
INV119677,C01882,2024-09-04,24877,2024-10-19,Open
INV119678,C07613,2024-04-14,20745,2024-06-13,Open
INV119679,C01527,2024-08-13,14507,2024-09-12,Overdue
INV119680,C03397,2024-09-19,11753,2024-11-03,Paid
INV119681,C04031,2024-02-26,17503,2024-04-11,Overdue
INV119682,C06993,2024-06-21,7696,2024-08-05,Overdue
INV119683,C01818,2024-05-05,23722,2024-07-04,Open
INV119684,C08695,2024-04-02,24684,2024-06-01,Paid
INV119685,C05786,2024-04-30,11127,2024-06-14,Paid
INV119686,C08181,2024-08-12,21949,2024-10-11,Paid
INV119687,C00457,2024-01-03,12819,2024-03-03,Overdue
INV119688,C04788,2024-04-13,6867,2024-05-28,Paid
INV119689,C05115,2024-06-08,24321,2024-08-07,Paid
INV119690,C05225,2024-07-29,5381,2024-08-28,Paid
INV119691,C09801,2024-11-19,1209,2024-12-19,Paid
INV119692,C07028,2024-09-30,8645,2024-11-14,Paid
INV119693,C09158,2024-12-04,17165,2025-02-02,Open
INV119694,C08449,2024-06-29,7782,2024-08-13,Overdue
INV119695,C01158,2024-03-16,2822,2024-05-15,Paid
INV119696,C00952,2024-06-08,5433,2024-07-08,Overdue
INV119697,C07453,2024-01-06,4725,2024-03-06,Open
INV119698,C09964,2024-06-14,20167,2024-07-14,Paid
INV119699,C08813,2024-11-06,1729,2025-01-05,Paid
INV119700,C04522,2024-10-08,8660,2024-11-07,Paid
INV119701,C00849,2024-07-18,3255,2024-09-01,Paid
INV119702,C06891,2024-03-14,22952,2024-05-13,Overdue
INV119703,C03114,2024-08-01,3800,2024-09-15,Overdue
INV119704,C01784,2024-08-13,11549,2024-10-12,Overdue
INV119705,C08974,2024-04-18,23152,2024-06-02,Paid
INV119706,C03966,2024-04-24,20092,2024-05-24,Overdue
INV119707,C05988,2024-09-12,762,2024-10-27,Paid
INV119708,C05293,2024-03-26,13143,2024-04-25,Open
INV119709,C00289,2024-01-06,17704,2024-02-20,Paid
INV119710,C01940,2024-10-18,18114,2024-12-02,Paid
INV119711,C03412,2024-05-06,8654,2024-06-05,Open
INV119712,C00323,2024-09-23,4196,2024-10-23,Open
INV119713,C07851,2024-12-03,3053,2025-02-01,Paid
INV119714,C02783,2024-02-03,4216,2024-04-03,Overdue
INV119715,C00865,2024-09-15,16414,2024-11-14,Open
INV119716,C04554,2024-08-28,11865,2024-10-12,Overdue
INV119717,C08056,2024-04-14,15288,2024-06-13,Paid
INV119718,C00372,2024-04-24,8266,2024-05-24,Paid
INV119719,C05338,2024-12-23,14464,2025-02-21,Paid
INV119720,C01998,2024-09-04,10041,2024-11-03,Paid
INV119721,C07816,2024-10-18,20898,2024-11-17,Paid
INV119722,C02864,2024-07-27,8160,2024-08-26,Open
INV119723,C07538,2024-04-03,21853,2024-06-02,Open
INV119724,C05595,2024-01-30,10069,2024-02-29,Paid
INV119725,C04321,2024-03-02,18165,2024-04-01,Open
INV119726,C05461,2024-08-30,23420,2024-10-29,Paid
INV119727,C08055,2024-06-29,15821,2024-08-28,Paid
INV119728,C02532,2024-04-16,21383,2024-05-31,Paid
INV119729,C04444,2024-02-19,13629,2024-04-04,Paid
INV119730,C04795,2024-08-10,6472,2024-09-09,Open
INV119731,C01398,2024-06-08,21744,2024-07-23,Open
INV119732,C08605,2024-04-29,21167,2024-05-29,Paid
INV119733,C01442,2024-12-04,16488,2025-01-03,Overdue
INV119734,C02881,2024-09-21,15112,2024-11-20,Open
INV119735,C07060,2024-09-28,17605,2024-11-12,Overdue
INV119736,C04378,2024-12-15,8232,2025-01-14,Open
INV119737,C01267,2024-10-18,7376,2024-12-02,Paid
INV119738,C04295,2024-09-23,5989,2024-11-07,Open
INV119739,C02838,2024-03-19,24387,2024-04-18,Paid
INV119740,C09647,2024-08-20,24843,2024-10-04,Paid
INV119741,C04323,2024-07-09,10421,2024-09-07,Paid
INV119742,C09199,2024-03-25,12114,2024-05-09,Paid
INV119743,C09412,2024-05-03,18106,2024-07-02,Paid
INV119744,C04829,2024-03-14,17815,2024-04-13,Open
INV119745,C02917,2024-08-04,19736,2024-09-18,Open
INV119746,C00228,2024-12-17,5765,2025-01-16,Paid
INV119747,C02386,2024-10-15,23761,2024-11-14,Paid
INV119748,C04706,2024-02-18,12861,2024-03-19,Paid
INV119749,C09743,2024-06-27,18652,2024-07-27,Paid
INV119750,C01918,2024-06-26,1618,2024-08-25,Paid
INV119751,C00114,2024-01-24,11075,2024-03-09,Paid
INV119752,C02152,2024-10-03,9990,2024-11-02,Open
INV119753,C00428,2024-03-21,14125,2024-05-20,Paid
INV119754,C04599,2024-05-26,12055,2024-07-10,Paid
INV119755,C06121,2024-07-13,7747,2024-08-27,Paid
INV119756,C03379,2024-03-06,10848,2024-04-05,Paid
INV119757,C09409,2024-03-04,24175,2024-04-18,Paid
INV119758,C01945,2024-12-30,8679,2025-01-29,Overdue
INV119759,C00957,2024-02-01,4220,2024-04-01,Paid
INV119760,C08337,2024-04-15,780,2024-05-30,Paid
INV119761,C08801,2024-06-01,12343,2024-07-01,Paid
INV119762,C05684,2024-12-27,16940,2025-02-25,Open
INV119763,C07889,2024-11-02,23352,2024-12-02,Paid
INV119764,C06693,2024-01-07,16974,2024-02-21,Paid
INV119765,C02283,2024-04-22,503,2024-06-21,Open
INV119766,C06092,2024-07-07,9224,2024-08-06,Paid
INV119767,C05740,2024-10-07,24510,2024-12-06,Overdue
INV119768,C02343,2024-12-08,9106,2025-02-06,Paid
INV119769,C08692,2024-09-10,9327,2024-11-09,Overdue
INV119770,C02734,2024-04-01,5828,2024-05-16,Paid
INV119771,C05238,2024-07-22,8954,2024-09-05,Paid
INV119772,C04440,2024-01-08,9436,2024-02-22,Paid
INV119773,C05873,2024-08-29,14414,2024-10-13,Paid
INV119774,C00047,2024-08-14,22628,2024-09-28,Paid
INV119775,C06048,2024-10-07,6758,2024-12-06,Overdue
INV119776,C06507,2024-08-09,810,2024-10-08,Paid
INV119777,C07501,2024-08-15,22711,2024-09-29,Paid
INV119778,C04710,2024-02-22,23853,2024-03-23,Paid
INV119779,C07148,2024-10-07,11678,2024-11-06,Overdue
INV119780,C07864,2024-01-26,608,2024-03-11,Open
INV119781,C01188,2024-01-08,2833,2024-02-22,Open
INV119782,C07029,2024-07-15,23499,2024-09-13,Paid
INV119783,C04266,2024-05-26,21347,2024-07-25,Open
INV119784,C00594,2024-07-22,5725,2024-09-05,Open
INV119785,C09863,2024-08-11,4595,2024-09-25,Overdue
INV119786,C02871,2024-07-16,12215,2024-08-15,Paid
INV119787,C00512,2024-09-03,4656,2024-10-03,Overdue
INV119788,C05452,2024-09-20,2794,2024-11-19,Paid
INV119789,C05323,2024-07-05,16297,2024-08-04,Paid
INV119790,C09336,2024-05-12,21402,2024-07-11,Open
INV119791,C02077,2024-11-28,16136,2024-12-28,Paid
INV119792,C03011,2024-06-07,23295,2024-07-22,Overdue
INV119793,C03746,2024-04-27,837,2024-05-27,Paid
INV119794,C08022,2024-02-15,22456,2024-04-15,Paid
INV119795,C00559,2024-05-11,16516,2024-06-10,Paid
INV119796,C06244,2024-12-14,17496,2025-02-12,Paid
INV119797,C01760,2024-02-01,8295,2024-04-01,Overdue
INV119798,C06201,2024-04-06,19695,2024-06-05,Paid
INV119799,C03706,2024-03-18,7423,2024-05-17,Paid
INV119800,C06627,2024-12-04,20202,2025-01-18,Paid
INV119801,C05265,2024-11-03,3235,2024-12-03,Overdue
INV119802,C07010,2024-09-23,11273,2024-10-23,Paid
INV119803,C03226,2024-09-21,3930,2024-10-21,Open
INV119804,C01405,2024-07-03,20903,2024-08-17,Paid
INV119805,C02698,2024-07-02,7904,2024-08-01,Open
INV119806,C06183,2024-02-20,3302,2024-04-05,Open
INV119807,C07945,2024-08-07,19015,2024-10-06,Overdue
INV119808,C05647,2024-01-02,23022,2024-03-02,Paid
INV119809,C02161,2024-03-17,15805,2024-05-01,Paid
INV119810,C00651,2024-12-28,12025,2025-02-11,Open
INV119811,C05598,2024-11-20,20209,2025-01-04,Paid
