po_id,customer_id,po_date,po_amount,approval_status
PO210502,C04809,2024-03-12,11727,Approved
PO210503,C05506,2024-03-18,22781,Approved
PO210504,C04195,2024-11-29,749,Approved
PO210505,C07186,2024-07-31,10816,Pending
PO210506,C05890,2024-08-05,5973,Pending
PO210507,C04622,2024-12-02,13376,Approved
PO210508,C06033,2024-05-17,11066,Approved
PO210509,C05917,2024-05-01,3239,Approved
PO210510,C01904,2024-04-06,10319,Pending
PO210511,C06143,2024-08-16,15216,Pending
PO210512,C09117,2024-02-07,7104,Approved
PO210513,C08800,2024-08-21,2835,Approved
PO210514,C00715,2024-08-22,14825,Approved
PO210515,C01264,2024-03-02,5303,Approved
PO210516,C02723,2024-02-21,17272,Approved
PO210517,C05028,2024-02-17,19846,Approved
PO210518,C04657,2024-02-16,18264,Approved
PO210519,C06021,2024-02-20,5534,Pending
PO210520,C09578,2024-01-09,23030,Approved
PO210521,C08673,2024-08-30,8495,Approved
PO210522,C07175,2024-04-14,17039,Approved
PO210523,C08170,2024-11-11,19090,Pending
PO210524,C04668,2024-01-20,10111,Delayed
PO210525,C06895,2024-12-27,12428,Pending
PO210526,C05407,2024-11-26,17241,Delayed
PO210527,C00757,2024-01-29,24469,Pending
PO210528,C08470,2024-01-07,18703,Approved
PO210529,C04557,2024-01-19,12595,Approved
PO210530,C04414,2024-06-10,24018,Approved
PO210531,C01862,2024-12-05,3010,Approved
PO210532,C05418,2024-08-31,9951,Pending
PO210533,C04022,2024-04-03,20537,Pending
PO210534,C08818,2024-07-11,14305,Approved
PO210535,C08899,2024-02-16,4125,Approved
PO210536,C06684,2024-01-11,4899,Approved
PO210537,C02279,2024-04-09,19557,Approved
PO210538,C04735,2024-08-21,15528,Approved
PO210539,C08569,2024-11-15,9241,Delayed
PO210540,C07075,2024-07-10,10097,Approved
PO210541,C09162,2024-01-30,12061,Approved
PO210542,C04505,2024-07-07,3861,Approved
PO210543,C08977,2024-02-23,12550,Approved
PO210544,C06172,2024-02-17,19861,Delayed
PO210545,C06991,2024-12-20,816,Pending
PO210546,C04971,2024-01-22,10431,Pending
PO210547,C07596,2024-05-08,16239,Approved
PO210548,C08795,2024-03-21,4869,Approved
PO210549,C06704,2024-01-15,17073,Approved
PO210550,C01379,2024-11-15,19256,Approved
PO210551,C03708,2024-09-28,19531,Approved
PO210552,C08724,2024-02-19,23138,Approved
PO210553,C09936,2024-10-30,5285,Delayed
PO210554,C05572,2024-10-04,5108,Approved
PO210555,C00048,2024-11-18,4373,Approved
PO210556,C04686,2024-07-11,22312,Delayed
PO210557,C06521,2024-01-17,12541,Approved
PO210558,C06012,2024-06-05,1122,Approved
PO210559,C04014,2024-12-17,17689,Approved
PO210560,C03699,2024-12-08,24162,Approved
PO210561,C07181,2024-04-15,21605,Approved
PO210562,C01449,2024-08-04,24044,Approved
PO210563,C02415,2024-10-28,871,Approved
PO210564,C04774,2024-07-29,19917,Approved
PO210565,C02379,2024-06-02,10095,Pending
PO210566,C03920,2024-12-19,12872,Pending
PO210567,C00540,2024-08-02,6825,Approved
PO210568,C09045,2024-11-27,13668,Approved
PO210569,C00393,2024-12-27,4943,Approved
PO210570,C04346,2024-10-17,7261,Approved
PO210571,C06810,2024-08-07,5398,Pending
PO210572,C02576,2024-11-12,8178,Approved
PO210573,C00379,2024-10-02,6243,Approved
PO210574,C00220,2024-03-09,10960,Approved
PO210575,C00875,2024-06-12,21416,Pending
PO210576,C02352,2024-09-13,3431,Approved
PO210577,C02079,2024-03-01,21466,Delayed
PO210578,C00643,2024-06-09,20246,Delayed
PO210579,C00272,2024-08-01,19328,Approved
PO210580,C00024,2024-02-03,20315,Approved
PO210581,C09801,2024-07-13,7927,Approved
PO210582,C09295,2024-08-17,14645,Approved
PO210583,C07302,2024-12-15,4164,Approved
PO210584,C01900,2024-11-05,21043,Delayed
PO210585,C05989,2024-03-02,19296,Approved
PO210586,C03839,2024-12-11,4269,Approved
PO210587,C04962,2024-10-06,1392,Approved
PO210588,C03138,2024-09-24,3888,Delayed
PO210589,C07685,2024-01-18,6005,Approved
PO210590,C00617,2024-09-22,22235,Approved
PO210591,C00379,2024-01-26,15131,Approved
PO210592,C04064,2024-09-13,20289,Approved
PO210593,C05163,2024-11-18,9526,Approved
PO210594,C01312,2024-08-24,22895,Approved
PO210595,C09733,2024-04-20,4993,Delayed
PO210596,C00023,2024-05-09,18315,Approved
PO210597,C06110,2024-01-14,23639,Approved
PO210598,C08033,2024-08-09,22526,Delayed
PO210599,C04536,2024-11-20,20728,Approved
PO210600,C02871,2024-03-11,15802,Delayed
PO210601,C05102,2024-05-16,17471,Approved
PO210602,C03121,2024-02-27,22570,Approved
PO210603,C02479,2024-10-22,21225,Approved
PO210604,C00258,2024-07-01,17139,Approved
PO210605,C00263,2024-05-27,15788,Approved
PO210606,C09705,2024-05-30,23920,Approved
PO210607,C04541,2024-01-16,17235,Delayed
PO210608,C01313,2024-11-26,21472,Approved
PO210609,C00152,2024-11-11,9520,Approved
PO210610,C06304,2024-11-27,15707,Approved
PO210611,C08439,2024-04-28,22391,Pending
PO210612,C01599,2024-02-20,15597,Approved
PO210613,C03215,2024-10-29,12459,Pending
PO210614,C04705,2024-03-09,1461,Approved
PO210615,C09551,2024-09-05,21424,Approved
PO210616,C08471,2024-06-08,24605,Delayed
PO210617,C01940,2024-10-17,16214,Approved
PO210618,C05107,2024-11-23,23558,Approved
PO210619,C01799,2024-11-16,8331,Approved
PO210620,C00247,2024-05-29,6108,Approved
PO210621,C09649,2024-09-11,6901,Pending
PO210622,C03575,2024-06-30,20803,Approved
PO210623,C04034,2024-10-07,20004,Approved
PO210624,C09020,2024-02-15,801,Approved
PO210625,C00903,2024-11-14,16312,Approved
PO210626,C03512,2024-09-03,3340,Pending
PO210627,C07788,2024-07-13,21697,Pending
PO210628,C00413,2024-04-07,16307,Approved
PO210629,C09870,2024-07-31,13656,Approved
PO210630,C05800,2024-09-24,10086,Approved
PO210631,C02038,2024-10-09,17175,Approved
PO210632,C08834,2024-03-03,3396,Pending
PO210633,C06321,2024-10-28,858,Delayed
PO210634,C06506,2024-02-17,9262,Pending
PO210635,C02017,2024-09-28,3496,Approved
PO210636,C07597,2024-07-02,11411,Approved
PO210637,C07361,2024-05-08,5847,Approved
PO210638,C00257,2024-09-13,18721,Approved
PO210639,C06363,2024-08-06,11687,Approved
PO210640,C01875,2024-05-16,8385,Pending
PO210641,C00004,2024-12-17,19947,Approved
PO210642,C02681,2024-01-24,4217,Approved
PO210643,C08706,2024-04-28,15341,Approved
PO210644,C06393,2024-02-12,16161,Pending
PO210645,C04231,2024-09-07,4080,Approved
PO210646,C06508,2024-11-23,2630,Approved
PO210647,C06802,2024-05-08,5895,Approved
PO210648,C05095,2024-07-22,16141,Approved
PO210649,C07944,2024-10-26,21022,Approved
PO210650,C09810,2024-12-29,15156,Pending
PO210651,C05722,2024-04-10,763,Approved
PO210652,C04811,2024-05-23,22080,Approved
PO210653,C04666,2024-05-23,24321,Delayed
PO210654,C00062,2024-10-15,18391,Approved
PO210655,C08194,2024-07-11,1448,Pending
PO210656,C07454,2024-03-02,2117,Delayed
PO210657,C07644,2024-01-24,11269,Approved
PO210658,C01805,2024-10-10,24799,Approved
PO210659,C08591,2024-10-22,18084,Approved
PO210660,C06719,2024-03-09,21668,Approved
PO210661,C01563,2024-11-04,19267,Approved
PO210662,C01623,2024-09-03,14276,Approved
PO210663,C07681,2024-11-20,22964,Approved
PO210664,C02887,2024-06-26,1265,Approved
PO210665,C01928,2024-07-19,3895,Approved
PO210666,C02901,2024-09-20,18673,Approved
PO210667,C06330,2024-11-07,16342,Approved
PO210668,C09641,2024-10-21,11024,Approved
PO210669,C05887,2024-11-29,14026,Pending
PO210670,C08533,2024-08-28,8760,Approved
PO210671,C06522,2024-04-05,17907,Pending
PO210672,C06675,2024-02-04,7669,Approved
PO210673,C07150,2024-11-04,8451,Approved
PO210674,C04710,2024-11-17,7209,Pending
PO210675,C07235,2024-08-08,15577,Delayed
PO210676,C08387,2024-04-06,19463,Approved
PO210677,C02732,2024-11-03,2443,Approved
PO210678,C05212,2024-01-29,4703,Approved
PO210679,C09957,2024-05-05,10883,Approved
PO210680,C04200,2024-05-29,12056,Approved
PO210681,C06364,2024-06-10,15873,Approved
PO210682,C03386,2024-05-02,13409,Pending
PO210683,C03962,2024-11-23,16383,Delayed
PO210684,C06511,2024-08-30,5832,Pending
PO210685,C09642,2024-02-09,15757,Approved
PO210686,C05580,2024-02-18,2485,Approved
PO210687,C06310,2024-04-12,6813,Approved
PO210688,C00505,2024-01-15,17197,Delayed
PO210689,C09265,2024-07-27,6560,Approved
PO210690,C00498,2024-01-26,21499,Pending
PO210691,C07947,2024-11-02,17602,Approved
PO210692,C05560,2024-10-24,16701,Pending
PO210693,C00887,2024-04-24,5474,Pending
PO210694,C02689,2024-09-29,5084,Pending
PO210695,C04348,2024-11-26,6359,Approved
PO210696,C08004,2024-08-12,15442,Delayed
PO210697,C02862,2024-09-04,5417,Delayed
PO210698,C02226,2024-06-12,16299,Approved
PO210699,C03834,2024-05-15,4466,Approved
PO210700,C02848,2024-02-21,23664,Approved
PO210701,C03845,2024-02-27,7906,Pending
PO210702,C01725,2024-08-06,17540,Approved
PO210703,C04996,2024-12-16,12038,Approved
PO210704,C03053,2024-10-04,9911,Approved
PO210705,C07467,2024-03-04,15134,Delayed
PO210706,C06576,2024-06-20,12267,Pending
PO210707,C03041,2024-11-16,15049,Pending
PO210708,C00191,2024-11-27,4812,Pending
PO210709,C03976,2024-01-16,8113,Approved
PO210710,C03573,2024-09-14,17078,Approved
PO210711,C06817,2024-03-25,12908,Approved
PO210712,C07026,2024-04-09,13101,Approved
PO210713,C02708,2024-05-19,20671,Approved
PO210714,C05346,2024-07-12,23539,Pending
PO210715,C03145,2024-06-29,6590,Approved
PO210716,C08464,2024-01-27,17236,Approved
PO210717,C02291,2024-01-02,2900,Approved
PO210718,C01784,2024-12-20,18005,Approved
PO210719,C05066,2024-11-10,15482,Delayed
PO210720,C04468,2024-10-07,9039,Pending
PO210721,C07836,2024-08-25,2036,Approved
PO210722,C06834,2024-08-11,5817,Approved
PO210723,C00843,2024-05-07,16167,Approved
PO210724,C00091,2024-05-01,21074,Pending
PO210725,C05110,2024-01-19,876,Approved
PO210726,C00824,2024-07-28,20501,Approved
PO210727,C09174,2024-05-30,16041,Approved
PO210728,C00666,2024-01-02,8256,Approved
PO210729,C02078,2024-07-20,16102,Delayed
PO210730,C01838,2024-11-13,22124,Approved
PO210731,C08951,2024-06-05,8278,Approved
PO210732,C06869,2024-07-24,18993,Approved
PO210733,C00750,2024-11-26,1376,Approved
PO210734,C08524,2024-08-06,8086,Approved
PO210735,C09423,2024-05-23,22766,Delayed
PO210736,C07890,2024-04-12,23250,Approved
PO210737,C04445,2024-09-12,12635,Approved
PO210738,C09882,2024-12-18,14751,Approved
PO210739,C03478,2024-12-23,23378,Approved
PO210740,C04635,2024-03-06,4824,Pending
PO210741,C01277,2024-05-10,10784,Approved
PO210742,C09996,2024-04-09,11017,Approved
PO210743,C03389,2024-09-07,9758,Pending
PO210744,C04498,2024-08-19,23335,Pending
PO210745,C00905,2024-06-15,7244,Approved
PO210746,C02085,2024-01-09,4948,Delayed
PO210747,C08210,2024-01-22,716,Approved
PO210748,C01011,2024-09-23,12037,Approved
PO210749,C04382,2024-12-07,24404,Approved
PO210750,C01550,2024-05-08,7344,Approved
PO210751,C07378,2024-02-04,2854,Approved
PO210752,C01313,2024-10-28,16800,Approved
PO210753,C01586,2024-05-18,20477,Approved
PO210754,C06032,2024-07-15,4811,Delayed
PO210755,C02183,2024-05-17,17035,Approved
PO210756,C04223,2024-10-11,2021,Pending
PO210757,C08379,2024-04-11,22972,Pending
PO210758,C05607,2024-12-01,1411,Approved
PO210759,C07683,2024-12-29,1728,Approved
PO210760,C03514,2024-10-21,5718,Approved
PO210761,C07987,2024-04-18,24175,Approved
PO210762,C08630,2024-08-02,6183,Approved
PO210763,C02241,2024-11-20,10645,Pending
PO210764,C03629,2024-02-17,3457,Approved
PO210765,C00161,2024-05-05,10533,Approved
PO210766,C06504,2024-03-27,13949,Approved
PO210767,C00765,2024-09-08,23239,Approved
PO210768,C03896,2024-08-16,9625,Delayed
PO210769,C07579,2024-11-25,2339,Approved
PO210770,C04549,2024-08-29,21381,Approved
PO210771,C00944,2024-11-07,8319,Approved
PO210772,C09629,2024-07-16,3971,Approved
PO210773,C07388,2024-09-09,15337,Approved
PO210774,C03275,2024-10-11,12394,Approved
PO210775,C03358,2024-02-04,15420,Approved
PO210776,C01112,2024-06-12,7989,Approved
PO210777,C04789,2024-01-29,22090,Approved
PO210778,C03290,2024-09-11,9192,Pending
PO210779,C02370,2024-01-27,24655,Approved
PO210780,C00759,2024-11-02,11595,Pending
PO210781,C06274,2024-11-06,24895,Approved
PO210782,C05242,2024-08-18,19365,Approved
PO210783,C03079,2024-09-09,19375,Approved
PO210784,C00827,2024-04-02,22415,Approved
PO210785,C02766,2024-10-04,15154,Approved
PO210786,C06599,2024-12-17,1077,Pending
PO210787,C01700,2024-06-06,12173,Approved
PO210788,C09139,2024-08-25,18833,Approved
PO210789,C04064,2024-04-07,17209,Approved
PO210790,C09484,2024-10-30,21290,Pending
PO210791,C06651,2024-10-29,7086,Approved
PO210792,C02307,2024-07-18,4982,Approved
PO210793,C01108,2024-05-14,11737,Approved
PO210794,C07241,2024-01-13,8487,Approved
PO210795,C03180,2024-07-21,4562,Delayed
PO210796,C05954,2024-05-02,12771,Approved
PO210797,C02905,2024-04-19,23357,Approved
PO210798,C00236,2024-08-17,16234,Approved
PO210799,C01849,2024-12-06,23243,Pending
PO210800,C08899,2024-11-21,6458,Pending
PO210801,C04549,2024-12-29,20920,Approved
PO210802,C02129,2024-07-11,17538,Approved
PO210803,C02904,2024-06-24,12326,Approved
PO210804,C01075,2024-06-15,3525,Approved
PO210805,C03719,2024-07-09,20810,Pending
PO210806,C06159,2024-10-09,10476,Approved
PO210807,C00781,2024-10-11,5126,Approved
PO210808,C02827,2024-01-23,24672,Approved
PO210809,C09152,2024-03-02,13622,Approved
PO210810,C01928,2024-07-06,4346,Approved
PO210811,C00289,2024-07-09,24537,Pending
PO210812,C01435,2024-02-24,22097,Pending
PO210813,C09648,2024-05-21,18402,Pending
PO210814,C01572,2024-11-22,23760,Approved
PO210815,C09493,2024-07-23,8322,Approved
PO210816,C06640,2024-09-04,12655,Delayed
PO210817,C03812,2024-09-07,11537,Pending
PO210818,C04754,2024-07-02,8358,Approved
PO210819,C09486,2024-05-21,3154,Approved
PO210820,C08538,2024-05-24,22272,Pending
PO210821,C07782,2024-06-09,5820,Delayed
PO210822,C04960,2024-04-11,13992,Approved
PO210823,C03183,2024-04-06,23605,Pending
PO210824,C07669,2024-10-15,15666,Approved
PO210825,C04164,2024-01-24,8919,Pending
PO210826,C02185,2024-09-06,17423,Approved
PO210827,C07689,2024-05-05,18074,Pending
PO210828,C05681,2024-11-05,4657,Approved
PO210829,C02226,2024-09-27,6599,Pending
PO210830,C05234,2024-11-30,12914,Pending
PO210831,C04251,2024-01-05,17276,Pending
PO210832,C03401,2024-04-10,9894,Approved
PO210833,C02333,2024-09-27,15730,Pending
PO210834,C06498,2024-04-15,16370,Approved
PO210835,C00557,2024-04-26,7429,Approved
PO210836,C00210,2024-08-07,23263,Approved
PO210837,C04785,2024-04-24,17805,Approved
PO210838,C04753,2024-03-05,23823,Approved
PO210839,C02495,2024-03-10,6645,Pending
PO210840,C07368,2024-06-10,18160,Approved
PO210841,C00043,2024-07-09,17355,Pending
PO210842,C03954,2024-03-10,780,Approved
PO210843,C01651,2024-10-27,17467,Pending
PO210844,C06336,2024-08-22,19858,Pending
PO210845,C04057,2024-12-26,13384,Approved
PO210846,C09251,2024-03-03,17250,Approved
PO210847,C05333,2024-03-23,5205,Delayed
PO210848,C03981,2024-07-21,23663,Approved
PO210849,C09896,2024-04-16,1151,Pending
PO210850,C01617,2024-09-07,7127,Delayed
PO210851,C01581,2024-01-25,18047,Approved
PO210852,C06690,2024-10-20,23441,Approved
PO210853,C00269,2024-12-22,4150,Approved
PO210854,C00143,2024-10-12,21316,Approved
PO210855,C06098,2024-08-19,4553,Delayed
PO210856,C03979,2024-01-08,23895,Approved
PO210857,C03116,2024-04-23,24443,Approved
PO210858,C09476,2024-01-04,2830,Approved
PO210859,C07713,2024-03-07,19447,Pending
PO210860,C03631,2024-12-13,16038,Approved
PO210861,C05624,2024-05-09,16544,Approved
PO210862,C02271,2024-06-24,16105,Approved
PO210863,C04184,2024-08-16,16281,Delayed
PO210864,C04296,2024-08-05,21636,Approved
PO210865,C09525,2024-05-02,5917,Delayed
PO210866,C02657,2024-01-03,2461,Approved
PO210867,C08465,2024-02-07,13151,Approved
PO210868,C03394,2024-11-05,15896,Approved
PO210869,C02205,2024-12-16,12409,Approved
PO210870,C09285,2024-07-24,6216,Approved
PO210871,C06888,2024-11-20,1184,Approved
PO210872,C07413,2024-07-09,16712,Approved
PO210873,C09140,2024-08-13,2130,Approved
PO210874,C01005,2024-09-12,10276,Approved
PO210875,C03218,2024-01-15,10794,Approved
PO210876,C08779,2024-09-15,18976,Approved
PO210877,C09116,2024-07-16,13000,Pending
PO210878,C03866,2024-08-01,21879,Pending
PO210879,C02996,2024-07-31,10810,Approved
PO210880,C06848,2024-05-01,18142,Approved
PO210881,C08572,2024-11-20,3157,Approved
PO210882,C09366,2024-04-04,12289,Pending
PO210883,C09068,2024-02-22,13158,Approved
PO210884,C02245,2024-09-27,22897,Approved
PO210885,C06702,2024-11-16,3714,Pending
PO210886,C05998,2024-10-04,21361,Delayed
PO210887,C04194,2024-04-01,15023,Pending
PO210888,C09005,2024-10-07,11393,Pending
PO210889,C03182,2024-07-06,17779,Approved
PO210890,C06773,2024-02-29,23256,Delayed
PO210891,C08948,2024-10-25,20272,Approved
PO210892,C07739,2024-04-01,21466,Approved
PO210893,C06691,2024-07-14,14120,Approved
PO210894,C01230,2024-12-29,10155,Approved
PO210895,C09277,2024-06-24,4254,Approved
PO210896,C07782,2024-12-02,12072,Approved
PO210897,C09097,2024-10-12,16707,Approved
PO210898,C07141,2024-03-27,7671,Approved
PO210899,C00684,2024-03-14,1100,Approved
PO210900,C04140,2024-11-30,8918,Approved
PO210901,C06590,2024-12-30,6509,Approved
PO210902,C07983,2024-07-03,23147,Approved
PO210903,C08507,2024-07-08,4434,Approved
PO210904,C06305,2024-11-11,2334,Approved
PO210905,C02624,2024-12-16,21700,Delayed
PO210906,C06625,2024-05-16,24668,Approved
PO210907,C09243,2024-11-03,14433,Pending
PO210908,C00271,2024-07-06,9861,Approved
PO210909,C01694,2024-07-14,9992,Approved
PO210910,C00323,2024-05-22,14506,Approved
PO210911,C02658,2024-06-07,9158,Approved
PO210912,C01790,2024-04-09,18757,Pending
PO210913,C00633,2024-05-07,12856,Pending
PO210914,C00016,2024-06-22,3106,Approved
PO210915,C06489,2024-02-17,10101,Approved
PO210916,C01803,2024-08-13,6597,Pending
PO210917,C03033,2024-11-10,12595,Delayed
PO210918,C00707,2024-12-04,1923,Delayed
PO210919,C08314,2024-02-15,21652,Pending
PO210920,C04756,2024-04-11,17602,Approved
PO210921,C01775,2024-05-10,10946,Pending
PO210922,C04936,2024-06-29,13330,Approved
PO210923,C08174,2024-08-31,21496,Approved
PO210924,C09383,2024-01-26,12224,Delayed
PO210925,C03831,2024-06-10,21823,Approved
PO210926,C01717,2024-06-14,15454,Approved
PO210927,C08776,2024-04-23,24057,Pending
PO210928,C00680,2024-02-22,8961,Approved
PO210929,C07352,2024-01-13,9385,Approved
PO210930,C06843,2024-11-17,12525,Approved
PO210931,C05577,2024-07-03,20657,Approved
PO210932,C07369,2024-12-21,12478,Approved
PO210933,C05171,2024-11-02,18665,Delayed
PO210934,C08796,2024-04-21,5146,Approved
PO210935,C05779,2024-04-15,24984,Approved
PO210936,C07472,2024-09-19,2893,Approved
PO210937,C08348,2024-10-17,10148,Approved
PO210938,C08634,2024-06-14,20359,Approved
PO210939,C05644,2024-05-02,7773,Approved
PO210940,C08191,2024-08-30,2310,Delayed
PO210941,C02110,2024-01-06,23289,Approved
PO210942,C05135,2024-06-14,17774,Approved
PO210943,C01923,2024-12-06,13853,Approved
PO210944,C09352,2024-09-03,9951,Pending
PO210945,C07542,2024-05-16,18724,Pending
PO210946,C02563,2024-04-02,1190,Delayed
PO210947,C07710,2024-05-02,24390,Approved
PO210948,C06625,2024-12-04,15610,Approved
PO210949,C09508,2024-10-17,22377,Pending
PO210950,C04515,2024-09-27,13164,Pending
PO210951,C07376,2024-12-09,18421,Approved
PO210952,C07754,2024-10-26,8478,Pending
PO210953,C01452,2024-08-07,938,Approved
PO210954,C08065,2024-03-16,1160,Approved
PO210955,C03616,2024-07-31,20874,Approved
PO210956,C01192,2024-04-07,12599,Delayed
PO210957,C05766,2024-03-31,16756,Approved
PO210958,C04549,2024-03-21,2014,Approved
PO210959,C09193,2024-12-05,6623,Approved
PO210960,C00226,2024-01-21,4106,Delayed
PO210961,C09702,2024-04-06,22050,Approved
PO210962,C06304,2024-11-21,8224,Approved
PO210963,C02046,2024-09-05,17092,Delayed
PO210964,C05601,2024-01-26,15850,Pending
PO210965,C03003,2024-05-28,1818,Approved
PO210966,C02040,2024-04-14,5309,Approved
PO210967,C02985,2024-12-25,15032,Approved
PO210968,C07289,2024-02-16,14102,Approved
PO210969,C06867,2024-06-25,7631,Approved
PO210970,C07247,2024-02-24,21603,Approved
PO210971,C03722,2024-01-23,20672,Approved
PO210972,C00042,2024-05-26,18574,Approved
PO210973,C08147,2024-05-10,23960,Approved
PO210974,C06117,2024-11-01,19721,Pending
PO210975,C05314,2024-10-24,24844,Approved
PO210976,C00459,2024-05-13,1210,Approved
PO210977,C04842,2024-06-11,4292,Approved
PO210978,C06325,2024-01-27,22933,Pending
PO210979,C04549,2024-05-18,20069,Approved
PO210980,C07267,2024-08-25,9721,Pending
PO210981,C00923,2024-03-18,21728,Delayed
PO210982,C04510,2024-08-20,7307,Approved
PO210983,C09970,2024-08-09,16909,Approved
PO210984,C02947,2024-08-19,4346,Approved
PO210985,C07910,2024-10-16,7881,Approved
PO210986,C04852,2024-01-30,12076,Approved
