invoice_id,payment_id,payment_date,payment_amount,payment_method
INV115605,P113086,2024-09-16,15954.0,Wire
INV101131,P113087,2024-07-23,21617.0,ACH
INV111210,P113088,2025-03-13,8297.0,Check
INV111137,P113089,2024-04-30,13444.0,Check
INV103659,P113090,2024-12-08,12356.0,ACH
INV103326,P113091,2024-12-23,7145.0,Wire
INV109465,P113092,2024-12-28,9974.0,ACH
INV118203,P113093,2024-08-09,4702.0,Check
INV102663,P113094,2025-01-21,7956.0,ACH
INV119176,P113095,2024-08-22,442.5,Check
INV105378,P113096,2024-12-24,9673.0,Wire
INV110012,P113097,2024-07-12,9619.0,ACH
INV109554,P113098,2024-02-21,4394.0,Wire
INV118115,P113099,2024-09-29,22494.0,ACH
INV105533,P113100,2025-02-27,10088.0,Check
INV111673,P113101,2024-03-11,12351.0,ACH
INV100004,P113102,2024-03-11,5903.0,Wire
INV104152,P113103,2025-01-31,21142.0,Wire
INV101927,P113104,2024-05-11,9701.0,Wire
INV117783,P113105,2024-06-19,5913.0,ACH
INV115259,P113106,2025-02-09,8072.0,Check
INV110379,P113107,2024-03-06,7766.5,ACH
INV102880,P113108,2024-09-11,15295.0,ACH
INV105839,P113109,2024-08-09,361.0,Wire
INV103381,P113110,2024-11-22,8061.0,Check
INV109494,P113111,2024-11-16,8430.0,Check
INV114395,P113112,2024-08-07,4036.0,Wire
INV104957,P113113,2024-06-27,24915.0,ACH
INV113028,P113114,2024-02-02,19975.0,Check
INV116916,P113115,2024-08-13,16637.0,Check
INV117806,P113116,2024-08-19,11878.0,ACH
INV111305,P113117,2025-03-07,4054.0,Wire
INV105720,P113118,2024-12-18,21148.0,Check
INV113321,P113119,2024-09-30,23507.0,ACH
INV117285,P113120,2024-10-14,9716.0,Wire
INV100942,P113121,2024-04-08,11754.0,ACH
INV103235,P113122,2024-05-09,7893.0,Wire
INV103257,P113123,2024-10-08,14004.0,Check
INV117439,P113124,2025-02-11,1659.5,ACH
INV117240,P113125,2025-01-01,22409.0,Wire
INV108368,P113126,2024-03-30,4891.0,ACH
INV108627,P113127,2024-05-04,23353.0,Check
INV113151,P113128,2024-10-07,11541.0,Wire
INV100308,P113129,2024-12-26,19835.0,Check
INV101565,P113130,2024-12-11,7161.0,Wire
INV112156,P113131,2024-10-12,9011.0,Check
INV106727,P113132,2025-02-27,1928.0,ACH
INV102135,P113133,2024-05-07,17923.0,Check
INV114462,P113134,2024-11-23,8289.0,Check
INV110861,P113135,2025-02-27,15955.0,Check
INV118801,P113136,2024-10-18,3027.0,ACH
INV114133,P113137,2024-04-20,6282.0,Wire
INV114167,P113138,2024-12-22,12858.0,Check
INV103874,P113139,2024-07-20,24238.0,ACH
INV117516,P113140,2025-01-11,12536.0,Check
INV107393,P113141,2024-08-12,16728.0,Check
INV102276,P113142,2024-06-11,4167.0,ACH
INV107072,P113143,2024-04-11,13642.0,ACH
INV112817,P113144,2025-02-07,10224.5,ACH
INV115116,P113145,2025-02-09,4379.0,ACH
INV117556,P113146,2024-05-01,17863.0,Wire
INV118881,P113147,2024-05-22,24995.0,Wire
INV102623,P113148,2024-08-01,18968.0,Wire
INV115765,P113149,2024-02-08,7194.5,ACH
INV112764,P113150,2025-03-18,12511.0,Check
INV108534,P113151,2024-09-29,4638.0,Check
INV119171,P113152,2025-03-09,19311.0,ACH
INV100231,P113153,2024-07-28,4214.0,Check
INV108371,P113154,2024-12-10,23208.0,Check
INV113177,P113155,2024-03-04,975.0,Wire
INV100737,P113156,2024-12-08,9133.0,Check
INV102838,P113157,2024-04-15,11660.0,Check
INV113879,P113158,2024-03-11,20429.0,Wire
INV108216,P113159,2025-02-14,19181.0,Check
INV115916,P113160,2024-10-07,11268.0,Wire
INV118851,P113161,2024-09-20,9011.0,Check
INV118921,P113162,2024-10-03,9240.0,ACH
INV115932,P113163,2024-03-16,3383.0,Wire
INV105705,P113164,2024-04-02,22124.0,ACH
INV113887,P113165,2024-12-09,13923.0,Wire
INV109513,P113166,2024-09-02,19469.0,Wire
INV105935,P113167,2024-03-20,14392.0,Check
INV110187,P113168,2024-10-09,11098.0,ACH
INV106495,P113169,2024-02-13,9108.0,Wire
INV100755,P113170,2024-07-12,18649.0,Wire
INV113469,P113171,2024-04-04,3243.0,Check
INV119412,P113172,2024-12-22,10648.5,ACH
INV108119,P113173,2024-06-14,20261.0,Wire
INV108992,P113174,2024-11-10,22572.0,Wire
INV117438,P113175,2024-06-28,14157.0,Wire
INV117359,P113176,2024-06-02,6031.0,ACH
INV106200,P113177,2024-02-11,18480.0,Check
INV115633,P113178,2025-01-13,7106.5,Wire
INV100069,P113179,2024-03-28,8206.0,Wire
INV105367,P113180,2025-02-02,22560.0,Wire
INV108084,P113181,2024-10-19,3995.0,Check
INV105682,P113182,2024-07-06,2054.0,Check
INV119200,P113183,2024-02-17,5692.5,ACH
INV119959,P113184,2024-10-12,14803.0,Check
INV101680,P113185,2024-04-14,24367.0,Wire
INV107557,P113186,2024-07-29,22391.0,Wire
INV108569,P113187,2024-05-11,11930.0,Wire
INV109661,P113188,2024-04-13,17410.0,Check
INV105961,P113189,2025-02-11,8255.0,Check
INV102603,P113190,2024-11-13,23818.0,Check
INV118325,P113191,2024-11-03,6453.0,ACH
INV107868,P113192,2024-04-16,22415.0,ACH
INV114449,P113193,2024-10-03,11153.0,Check
INV105413,P113194,2024-09-16,7403.0,Check
INV112697,P113195,2025-01-29,5207.0,Check
INV112422,P113196,2024-05-29,7881.0,ACH
INV114770,P113197,2024-03-11,13580.0,Wire
INV111283,P113198,2024-10-26,19451.0,Wire
INV110918,P113199,2024-06-18,7615.0,ACH
INV108669,P113200,2024-03-25,4816.0,ACH
INV119339,P113201,2024-09-05,2003.0,Check
INV102283,P113202,2024-06-29,10808.0,ACH
INV103732,P113203,2024-06-08,2330.0,Wire
INV109045,P113204,2025-02-13,19804.0,Check
INV117286,P113205,2024-05-12,22968.0,Wire
INV108943,P113206,2024-10-28,7914.0,Wire
INV119438,P113207,2024-02-22,9835.0,Wire
INV114224,P113208,2024-07-03,4157.0,Wire
INV119746,P113209,2024-07-28,5765.0,ACH
INV116819,P113210,2024-04-10,5045.5,ACH
INV106620,P113211,2024-06-17,22203.0,Wire
INV114499,P113212,2024-06-20,13180.0,Check
INV105127,P113213,2024-08-16,19918.0,Check
INV109327,P113214,2024-04-28,16334.0,ACH
INV116586,P113215,2024-06-17,8787.0,ACH
INV112756,P113216,2024-11-26,3747.0,Wire
INV101545,P113217,2024-03-03,17397.0,Wire
INV100739,P113218,2024-09-10,11928.5,Check
INV111572,P113219,2025-01-25,8075.0,Wire
INV110875,P113220,2024-05-25,2251.0,Wire
INV101674,P113221,2024-02-19,2323.5,Wire
INV102567,P113222,2024-12-19,6574.5,Check
INV106984,P113223,2024-03-07,2799.0,Wire
INV106795,P113224,2024-04-01,3499.5,Wire
INV111134,P113225,2025-02-13,15433.0,ACH
INV103518,P113226,2025-03-22,9112.0,Check
INV113486,P113227,2024-05-17,14321.0,ACH
INV110546,P113228,2024-04-25,3186.0,Check
INV104732,P113229,2024-11-17,22782.0,Check
INV116226,P113230,2024-05-26,991.0,ACH
INV100773,P113231,2025-02-18,16454.0,Check
INV100865,P113232,2024-08-02,15348.0,Wire
INV108521,P113233,2025-02-24,13590.0,Wire
INV105200,P113234,2024-04-11,13921.0,Check
INV117848,P113235,2024-08-17,5320.0,ACH
INV100641,P113236,2024-04-29,6667.0,Wire
INV100018,P113237,2025-03-16,4300.5,ACH
INV113999,P113238,2024-09-18,16132.0,ACH
INV111089,P113239,2024-12-18,11965.0,ACH
INV103203,P113240,2024-08-05,10556.0,ACH
INV107288,P113241,2024-08-16,8919.0,Wire
INV112501,P113242,2024-05-04,5265.5,Wire
INV105204,P113243,2025-01-23,19031.0,ACH
INV109057,P113244,2024-02-17,5339.0,Wire
INV111177,P113245,2024-06-25,21135.0,Check
INV119584,P113246,2024-02-22,22506.0,Check
INV115606,P113247,2024-11-24,5107.5,Wire
INV106923,P113248,2024-09-04,15467.0,Check
INV103840,P113249,2024-02-07,9432.0,Check
INV116888,P113250,2024-03-30,11392.0,Check
INV111998,P113251,2024-07-04,3630.0,Check
INV111197,P113252,2024-06-19,22226.0,Wire
INV109154,P113253,2024-07-31,10181.0,ACH
INV119326,P113254,2025-02-20,12609.0,Check
INV112921,P113255,2024-02-22,7528.0,Check
INV106665,P113256,2024-12-27,7665.0,Check
INV103240,P113257,2024-02-21,5033.0,Wire
INV118780,P113258,2024-11-16,10962.5,Wire
INV103309,P113259,2024-06-09,5386.0,Check
INV110358,P113260,2024-12-03,11390.5,Wire
INV100363,P113261,2024-03-13,8492.0,Wire
INV103723,P113262,2024-05-06,8774.5,Wire
INV111017,P113263,2024-11-29,8958.0,Check
INV107670,P113264,2024-04-30,17939.0,ACH
INV111789,P113265,2024-10-09,24399.0,ACH
INV104726,P113266,2024-02-25,2593.0,Wire
INV108738,P113267,2024-12-19,11502.0,ACH
INV102940,P113268,2024-09-22,21338.0,Wire
INV100471,P113269,2024-05-30,5115.0,Wire
INV101641,P113270,2025-01-14,9205.0,Check
INV118807,P113271,2025-02-06,19764.0,Wire
INV118010,P113272,2024-07-28,21603.0,Check
INV118266,P113273,2025-01-14,10612.0,Check
INV113816,P113274,2024-11-24,12076.0,Check
INV101172,P113275,2025-02-05,2196.0,Wire
INV115382,P113276,2024-11-09,20450.0,Check
INV106085,P113277,2024-11-29,3757.5,Wire
INV109602,P113278,2024-07-28,11258.0,ACH
INV118598,P113279,2024-12-30,11024.0,Check
INV114993,P113280,2025-02-14,15973.0,ACH
INV103364,P113281,2025-03-08,17313.0,ACH
INV117922,P113282,2024-06-29,3457.0,Check
INV113700,P113283,2024-07-30,6008.0,Wire
INV112665,P113284,2024-04-07,19537.0,ACH
INV101410,P113285,2024-10-12,16085.0,Check
INV112479,P113286,2024-05-26,6653.0,ACH
INV115685,P113287,2025-01-03,17056.0,Check
INV106666,P113288,2024-04-04,7953.0,Check
INV111332,P113289,2024-11-17,2598.0,Wire
INV108634,P113290,2024-07-19,11684.0,Check
INV117157,P113291,2025-02-12,4900.5,ACH
INV100815,P113292,2024-03-24,20844.0,ACH
INV106500,P113293,2024-04-24,20802.0,Wire
INV107322,P113294,2024-02-06,13664.0,Wire
INV102131,P113295,2024-08-29,13978.0,Check
INV101797,P113296,2025-02-19,4643.0,Wire
INV107727,P113297,2025-01-09,10259.0,Wire
INV104575,P113298,2024-09-24,14080.0,ACH
INV105190,P113299,2024-08-15,24938.0,Check
INV108167,P113300,2024-02-29,679.0,Check
INV103122,P113301,2025-01-21,21038.0,ACH
INV105365,P113302,2025-01-17,11588.0,Check
INV112410,P113303,2024-07-04,13376.0,Check
INV104275,P113304,2025-01-14,3441.5,Check
INV100523,P113305,2024-06-05,1868.0,Check
INV103089,P113306,2024-08-01,23681.0,Check
INV114983,P113307,2024-12-25,9219.0,Wire
INV111619,P113308,2024-04-18,8227.0,Wire
INV119984,P113309,2024-08-28,14916.0,Wire
INV115734,P113310,2024-09-13,16509.0,Check
INV105253,P113311,2024-05-04,19360.0,ACH
INV118061,P113312,2024-02-11,994.0,ACH
INV101532,P113313,2024-03-28,9891.5,Wire
INV111819,P113314,2024-05-13,9527.0,ACH
INV113762,P113315,2024-02-11,5619.0,ACH
INV111602,P113316,2025-01-06,11151.0,Check
INV102831,P113317,2024-09-04,20383.0,Wire
INV108269,P113318,2024-10-19,24058.0,ACH
INV109727,P113319,2024-04-06,5949.0,Check
INV107489,P113320,2024-09-29,16550.0,Wire
INV112071,P113321,2025-03-25,12055.0,Wire
INV113922,P113322,2024-05-14,14866.0,Check
INV117526,P113323,2024-09-22,20564.0,Check
INV113871,P113324,2024-11-13,10360.0,Wire
INV101299,P113325,2024-06-13,19863.0,Wire
INV106273,P113326,2024-03-17,8903.0,Check
INV105499,P113327,2024-07-18,1929.0,Wire
INV115094,P113328,2024-08-06,13152.0,ACH
INV103276,P113329,2024-04-19,9882.0,Check
INV109294,P113330,2024-10-06,18164.0,Wire
INV106230,P113331,2024-03-06,6688.0,Wire
INV101480,P113332,2024-06-29,954.0,ACH
INV118335,P113333,2025-02-04,4674.0,ACH
INV101601,P113334,2024-06-19,4762.0,Check
INV110151,P113335,2024-03-15,861.5,Check
INV105091,P113336,2024-08-17,4379.0,Wire
INV107067,P113337,2024-05-09,24995.0,Wire
INV116831,P113338,2024-08-31,21866.0,Check
INV110987,P113339,2025-03-20,13931.0,Wire
INV119243,P113340,2024-05-20,5780.0,ACH
INV115118,P113341,2025-02-05,9033.5,ACH
INV114247,P113342,2024-08-23,2956.0,ACH
INV103661,P113343,2025-03-20,22853.0,Wire
INV106048,P113344,2024-12-05,3691.0,Wire
INV108747,P113345,2024-08-18,17452.0,Wire
INV104825,P113346,2024-02-07,7805.5,Check
INV109355,P113347,2024-10-24,6387.0,Wire
INV105680,P113348,2024-03-02,23640.0,ACH
INV111549,P113349,2025-03-15,870.5,Wire
INV112907,P113350,2025-02-15,6787.0,Check
INV100397,P113351,2025-03-01,12511.0,Wire
INV101537,P113352,2024-05-06,5272.0,ACH
INV102506,P113353,2025-02-26,669.0,ACH
INV119928,P113354,2024-10-06,15365.0,ACH
INV115777,P113355,2024-06-07,19636.0,ACH
INV116131,P113356,2024-06-21,6609.0,Check
INV115039,P113357,2024-11-16,13080.0,ACH
INV103010,P113358,2024-04-30,22828.0,Wire
INV116581,P113359,2024-02-07,23381.0,Wire
INV100723,P113360,2024-02-05,19602.0,Check
INV100300,P113361,2025-03-11,2688.0,ACH
INV103192,P113362,2024-10-03,1001.5,Wire
INV114582,P113363,2025-01-28,7799.0,Wire
INV107328,P113364,2024-05-25,9914.0,ACH
INV112486,P113365,2025-03-25,21162.0,ACH
INV113369,P113366,2024-07-23,17737.0,ACH
INV104185,P113367,2024-04-16,21374.0,ACH
INV102713,P113368,2024-12-26,16170.0,ACH
INV115135,P113369,2024-09-30,16376.0,Wire
INV111496,P113370,2024-08-16,10526.5,ACH
INV111334,P113371,2025-01-29,20756.0,ACH
INV118991,P113372,2025-02-16,6948.5,Wire
INV117345,P113373,2024-09-09,2080.0,ACH
INV119064,P113374,2024-12-19,3165.0,Wire
INV113147,P113375,2024-09-26,23238.0,Check
INV104582,P113376,2024-03-25,5547.0,Check
INV119081,P113377,2025-01-20,15120.0,Check
INV107367,P113378,2024-08-16,21524.0,Check
INV110681,P113379,2024-11-19,4720.0,ACH
INV114947,P113380,2024-12-06,4248.0,Wire
INV102511,P113381,2025-01-17,5517.5,ACH
INV107433,P113382,2025-01-12,3205.0,ACH
INV118144,P113383,2024-10-28,15694.0,Check
INV109344,P113384,2024-11-05,9799.5,Wire
INV106965,P113385,2024-03-19,21138.0,Check
INV101212,P113386,2024-11-06,11401.0,Check
INV112695,P113387,2025-01-10,16211.0,Wire
INV107055,P113388,2024-11-03,2576.0,Check
INV113394,P113389,2024-12-31,8104.0,Wire
INV102349,P113390,2024-08-28,3759.0,Wire
INV109261,P113391,2024-11-30,16165.0,Wire
INV117114,P113392,2024-12-05,3148.0,Wire
INV114123,P113393,2024-08-20,14822.0,Check
INV116999,P113394,2024-04-03,9509.0,ACH
INV105427,P113395,2024-03-16,11189.0,ACH
INV116895,P113396,2024-01-31,5167.0,Check
INV103426,P113397,2024-07-07,6604.0,Check
INV108857,P113398,2024-09-13,1107.0,Check
INV112854,P113399,2024-08-23,9587.0,Wire
INV107216,P113400,2024-05-18,2826.0,Check
INV105994,P113401,2024-10-04,13569.0,Check
INV108834,P113402,2024-05-26,18757.0,ACH
INV111070,P113403,2025-02-14,2727.0,Check
INV103767,P113404,2024-07-28,15680.0,Check
INV104272,P113405,2024-04-13,1965.5,Wire
INV119684,P113406,2025-02-20,24684.0,ACH
INV118233,P113407,2024-04-01,9412.0,Wire
INV100786,P113408,2025-03-17,21968.0,ACH
INV111049,P113409,2024-10-22,11845.0,Check
INV119968,P113410,2024-07-18,17231.0,Check
INV116651,P113411,2024-11-07,15808.0,Wire
INV114598,P113412,2024-11-03,12166.0,ACH
INV106481,P113413,2024-03-01,4074.0,Wire
INV112379,P113414,2024-07-08,21133.0,Wire
INV107853,P113415,2024-07-12,4679.0,ACH
INV118855,P113416,2024-08-16,1738.0,ACH
INV116622,P113417,2024-04-11,2733.0,Wire
INV113016,P113418,2024-11-10,6174.0,Wire
INV102905,P113419,2024-08-17,5764.0,Wire
INV104626,P113420,2024-10-01,9889.0,ACH
INV116974,P113421,2024-05-28,22155.0,Check
INV100996,P113422,2024-04-28,21202.0,Wire
INV117558,P113423,2024-07-18,10947.5,Wire
INV100154,P113424,2024-08-01,8700.0,Check
INV107246,P113425,2024-03-07,10780.0,Wire
INV111468,P113426,2025-01-12,5030.0,Wire
INV106250,P113427,2024-07-08,4712.0,Wire
INV114923,P113428,2024-07-11,8210.0,Check
INV108055,P113429,2025-02-28,5024.0,Check
INV119550,P113430,2024-06-13,7032.0,Wire
INV105523,P113431,2024-05-21,820.5,Wire
INV117491,P113432,2024-09-25,7321.0,Check
INV107505,P113433,2025-02-08,12128.5,Check
INV108926,P113434,2024-05-29,3181.0,Check
INV100156,P113435,2024-10-08,19713.0,Wire
INV116148,P113436,2025-02-27,13824.0,Wire
INV103085,P113437,2025-01-11,11523.0,Wire
INV117324,P113438,2024-04-09,18492.0,Wire
INV101552,P113439,2024-06-13,11254.0,Wire
INV113393,P113440,2024-11-25,8425.0,Wire
INV114353,P113441,2025-03-07,23186.0,ACH
INV115917,P113442,2024-04-16,19238.0,ACH
INV111987,P113443,2025-03-02,23420.0,Check
INV100495,P113444,2024-10-26,23652.0,Wire
INV102321,P113445,2025-02-11,21038.0,Check
INV100912,P113446,2025-03-05,5228.5,Check
INV114803,P113447,2024-02-17,6234.0,Check
INV108777,P113448,2024-08-07,21040.0,Check
INV100151,P113449,2024-07-24,1716.0,Check
INV114379,P113450,2024-05-17,4320.0,Wire
INV117201,P113451,2024-05-03,8072.0,Wire
INV116769,P113452,2024-02-12,7468.0,ACH
INV101364,P113453,2024-03-08,21742.0,Check
INV101738,P113454,2024-11-30,5122.0,Wire
INV103001,P113455,2024-06-29,18467.0,Wire
INV112455,P113456,2024-10-02,14701.0,Check
INV109309,P113457,2024-10-31,18146.0,Wire
INV117605,P113458,2024-04-11,2000.0,ACH
INV106961,P113459,2024-11-17,18153.0,ACH
INV119023,P113460,2025-02-25,14989.0,Check
INV102883,P113461,2024-12-08,11725.5,Wire
INV103720,P113462,2025-01-18,23605.0,Wire
INV107127,P113463,2024-07-06,14969.0,Check
INV109533,P113464,2024-02-05,12949.0,Wire
INV110235,P113465,2025-02-15,659.0,Wire
INV100888,P113466,2024-09-21,20119.0,Check
INV105471,P113467,2024-02-02,717.0,Wire
INV103201,P113468,2024-06-30,3461.0,Wire
INV115875,P113469,2024-05-01,1799.0,ACH
INV110468,P113470,2024-11-05,9063.5,ACH
INV104823,P113471,2024-02-11,21931.0,Wire
INV104704,P113472,2024-07-11,8325.0,Wire
INV112653,P113473,2024-03-06,3547.0,Wire
INV100343,P113474,2024-03-18,11586.5,Check
INV112716,P113475,2024-11-18,9904.0,Wire
INV104136,P113476,2024-07-15,9090.5,ACH
INV103237,P113477,2024-12-15,8605.0,Wire
INV103188,P113478,2025-01-02,14135.0,Wire
INV104522,P113479,2025-02-20,3953.0,Wire
INV102223,P113480,2024-12-24,11934.0,Wire
INV112388,P113481,2024-09-24,1353.0,ACH
INV116132,P113482,2024-06-28,17744.0,ACH
INV102121,P113483,2024-08-30,10548.0,Wire
INV106858,P113484,2024-10-27,2390.0,ACH
INV100992,P113485,2024-05-21,18646.0,Check
INV113273,P113486,2024-04-14,832.5,Check
INV117708,P113487,2024-04-30,24259.0,ACH
INV115835,P113488,2024-06-03,11662.0,Check
INV119781,P113489,2024-11-15,2833.0,ACH
INV115503,P113490,2024-09-08,22118.0,Check
INV110252,P113491,2024-03-06,7537.0,Wire
INV107366,P113492,2024-10-01,22433.0,ACH
INV106257,P113493,2024-10-18,1348.0,ACH
INV104734,P113494,2024-02-11,21547.0,ACH
INV118405,P113495,2024-10-26,7187.0,Check
INV101465,P113496,2024-05-09,4659.0,Wire
INV104593,P113497,2024-08-02,9096.0,Wire
INV118746,P113498,2025-03-11,9563.5,Check
INV103565,P113499,2024-12-30,6123.0,Check
INV112095,P113500,2025-01-16,1698.0,Wire
INV105840,P113501,2025-01-14,22622.0,ACH
INV100283,P113502,2024-09-30,17042.0,Check
INV119303,P113503,2025-01-07,14000.0,Check
INV113663,P113504,2024-02-15,13780.0,Wire
INV111790,P113505,2024-11-20,23853.0,Check
INV106175,P113506,2024-10-24,5611.0,Check
INV116638,P113507,2024-05-19,5688.0,Wire
INV108911,P113508,2024-06-20,6212.0,Wire
INV104151,P113509,2024-09-09,24554.0,Check
INV119679,P113510,2024-07-26,7253.5,ACH
INV114729,P113511,2025-01-14,24641.0,Check
INV113502,P113512,2024-02-25,8409.0,ACH
INV110313,P113513,2024-11-18,1765.0,Wire
INV113574,P113514,2025-03-07,14485.0,Wire
INV107376,P113515,2025-03-24,13661.0,Wire
INV113972,P113516,2024-09-26,2904.0,Wire
INV119320,P113517,2025-02-27,6650.0,ACH
INV113204,P113518,2024-05-23,18267.0,Check
INV108861,P113519,2024-06-24,18233.0,Wire
INV114337,P113520,2024-06-07,18638.0,Wire
INV103161,P113521,2024-10-15,23758.0,Wire
INV102630,P113522,2024-11-26,4756.0,Wire
INV117860,P113523,2024-03-04,11321.0,ACH
INV103174,P113524,2024-09-20,3220.0,ACH
INV102565,P113525,2024-04-09,9915.0,Check
INV117889,P113526,2024-06-28,19548.0,ACH
INV101203,P113527,2024-05-02,5789.0,Check
INV106413,P113528,2025-01-24,14433.0,Wire
INV116536,P113529,2025-01-11,545.0,Wire
INV100616,P113530,2024-04-05,13267.0,Check
INV110118,P113531,2024-10-23,11954.0,Wire
INV103114,P113532,2024-10-29,10978.0,Check
INV110833,P113533,2024-05-17,21441.0,ACH
INV118035,P113534,2024-03-07,6331.0,Check
INV119277,P113535,2024-09-16,17437.0,ACH
INV107481,P113536,2025-03-08,18848.0,Wire
INV118112,P113537,2025-03-21,18036.0,ACH
INV115250,P113538,2025-02-28,16734.0,ACH
INV114240,P113539,2025-01-08,15158.0,Check
INV102728,P113540,2024-12-29,23702.0,Wire
INV113821,P113541,2024-09-27,20417.0,Check
INV102460,P113542,2024-06-17,742.0,Check
INV110318,P113543,2024-09-17,5028.0,Wire
INV111810,P113544,2024-02-29,2847.5,ACH
INV118192,P113545,2024-06-06,1527.0,Wire
INV116201,P113546,2025-02-19,7899.5,Wire
INV101357,P113547,2024-03-05,18425.0,ACH
INV115663,P113548,2025-03-18,7531.5,Wire
INV107798,P113549,2024-09-13,2743.0,Check
INV108997,P113550,2025-01-11,11917.0,Check
INV112886,P113551,2024-12-02,1011.5,ACH
INV117623,P113552,2024-10-17,12185.5,Check
INV107776,P113553,2024-04-08,14636.0,Check
INV101590,P113554,2024-09-01,24353.0,Check
INV119728,P113555,2024-11-03,21383.0,Check
INV103140,P113556,2024-11-09,13499.0,ACH
INV112472,P113557,2025-03-14,1553.0,ACH
INV105338,P113558,2025-02-21,3585.0,ACH
INV108895,P113559,2024-03-16,4548.5,ACH
INV108758,P113560,2024-07-09,1286.0,Check
INV114058,P113561,2025-01-11,22885.0,Check
INV100547,P113562,2024-05-31,7588.0,Wire
INV107118,P113563,2024-06-29,10524.0,ACH
INV107264,P113564,2024-03-08,9361.0,ACH
INV106937,P113565,2024-07-29,2122.0,ACH
INV100026,P113566,2024-08-08,2409.0,Wire
INV101067,P113567,2024-10-16,7083.0,ACH
INV103918,P113568,2025-02-07,20473.0,Check
INV112678,P113569,2025-02-06,2812.0,Check
INV106604,P113570,2024-05-02,2876.0,Check
INV105529,P113571,2025-02-18,5923.0,Wire
INV106678,P113572,2025-01-26,20881.0,ACH
INV105398,P113573,2024-06-10,4602.0,Check
INV111360,P113574,2025-03-07,4119.0,ACH
INV114131,P113575,2024-07-22,3811.0,Check
INV108081,P113576,2024-02-06,8882.0,Wire
INV109413,P113577,2024-03-31,22594.0,Wire
INV115732,P113578,2024-10-13,20443.0,Check
INV110740,P113579,2024-09-07,14690.0,Check
INV119495,P113580,2024-03-27,3023.0,Check
INV100437,P113581,2024-02-12,10144.0,Check
INV114714,P113582,2024-10-03,4767.0,ACH
INV111112,P113583,2024-04-29,9698.5,Check
INV119124,P113584,2024-06-30,18640.0,Check
INV105269,P113585,2024-02-27,11740.0,ACH
INV101861,P113586,2024-07-28,4643.5,Wire
INV110891,P113587,2024-12-21,24328.0,Wire
INV116745,P113588,2025-02-26,2203.0,Wire
INV108316,P113589,2024-02-26,16075.0,Check
INV110673,P113590,2024-05-10,1426.0,Check
INV109225,P113591,2025-03-20,20919.0,Check
INV100001,P113592,2024-09-30,15641.0,Check
INV102706,P113593,2025-01-04,15832.0,Check
INV118434,P113594,2024-04-24,9649.0,Wire
INV108518,P113595,2024-05-02,5987.0,ACH
INV113327,P113596,2024-11-05,1358.0,ACH
INV105325,P113597,2024-09-18,19534.0,Check
INV110691,P113598,2024-12-19,16168.0,Check
INV109196,P113599,2025-03-02,15721.0,Wire
INV106957,P113600,2024-07-12,22495.0,Check
INV107329,P113601,2024-11-26,16435.0,Wire
INV105966,P113602,2024-10-04,23967.0,ACH
INV114488,P113603,2024-06-16,22649.0,ACH
INV114935,P113604,2024-06-27,13444.0,ACH
